BirthDate,Gender,PreferredGender,LookingFor,Faculty,PersonalTraits,Interests,Values,Bio,Bio_processed,adventurous,ambitious,creative,curious,funny,introverted,outgoing,shy,thoughtful,cooking,fashion,gaming,hiking,music,photography,reading,sports,technology,traveling,creativity,empathy,honesty,independence,loyalty,respect,responsibility,spirituality,10,5,90’s,@,adventure,adventurous,always,anything,away,believe,best,binge-watching,bit,book,carbonara,casual,cat,catching,celebrity,city,click,coding,coffee,collection,comic,communication,connection,conversation,cook,cornerstone,country,date,deep,deeper,digital,don't,easygoing,either,enjoy,exploring,favorite,find,free,friend,fun,gaming,geek,genuine,go,goal,good,got,growth,hiking,honesty,house,humor,impromptu,introverted,it’s,key,language,lasting,latest,laugh,looking,love,loyal,loyalty,make,making,mean,meaningful,memory,met,movie,mutual,need,nerd,new,one,open,other’s,outdoors,partner,past,people,personal,playing,podcasts,probably,queen,reading,ready,recipe,relationship,respect,ride,road,sarcasm,say,searching,seeing,sense,serious,share,shared,she's,show,someone,something,spaghetti,speak,spending,spontaneous,sport,supporting,tech,thing,think,thoughtful,three,time,total,town,trip,trust,trying,value,visited,want,weekend,working,year
1995-01-01,others,m,casual fun,Engineering,"['funny', 'thoughtful', 'adventurous']","['technology', 'traveling', 'hiking']",['responsibility'],"I’ve visited 10 countries in the past 5 years. Not just looking for a date, but someone to share memories with. A good sense of humor is key, and I’m always up for a good laugh. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. I value open communication and believe it’s key to a lasting relationship.","['visited', '10', 'country', 'past', '5', 'year', 'looking', 'date', 'someone', 'share', 'memory', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2000-04-07,others,others,short-term but long-term OK,Business,['creative'],"['cooking', 'traveling', 'sports']",['independence'],"I can cook a mean spaghetti carbonara. Not just looking for a date, but someone to share memories with. My friends say I’m loyal, easygoing, and always down for an impromptu road trip. I love hiking, playing sports, and spending time outdoors. I’m all about loyalty, and I believe in supporting each other’s growth.","['cook', 'mean', 'spaghetti', 'carbonara', 'looking', 'date', 'someone', 'share', 'memory', 'friend', 'say', 'loyal', 'easygoing', 'always', 'impromptu', 'road', 'trip', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2005-12-10,others,f,long-term but short-term OK,Architecture,"['adventurous', 'ambitious', 'curious']",['technology'],"['independence', 'loyalty', 'honesty']","I’ve got a collection of 90’s comic books. Casual fun, but always open to something deeper if we click. I’m thoughtful and love making meaningful connections with people. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. I’m all about loyalty, and I believe in supporting each other’s growth.","['got', 'collection', '90’s', 'comic', 'book', 'casual', 'fun', 'always', 'open', 'something', 'deeper', 'click', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2001-07-04,m,others,long-term but short-term OK,Architecture,['shy'],"['fashion', 'music']","['creativity', 'loyalty', 'independence']","I can speak three languages, and one of them is sarcasm. I’m searching for a genuine connection and deep conversations. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. I’m a tech geek who loves coding, gaming, and anything digital. I’m all about loyalty, and I believe in supporting each other’s growth.","['speak', 'three', 'language', 'one', 'sarcasm', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1998-09-15,m,f,casual fun,Law,"['shy', 'introverted']","['technology', 'traveling', 'cooking']","['creativity', 'loyalty', 'honesty']","My cat thinks she's the queen of the house. Not just looking for a date, but someone to share memories with. I'm adventurous, spontaneous, and love trying new things. On weekends, I’m either trying out new recipes or exploring a new city. I’m into personal growth and want a partner who values that too.","['cat', 'think', ""she's"", 'queen', 'house', 'looking', 'date', 'someone', 'share', 'memory', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'personal', 'growth', 'want', 'partner', 'value']",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,1,0,0
1999-05-17,others,f,short-term but long-term OK,Medicine,['adventurous'],['fashion'],"['loyalty', 'responsibility']","I’ve visited 10 countries in the past 5 years. Looking for someone who can make me laugh and is up for adventures. My friends say I’m loyal, easygoing, and always down for an impromptu road trip. I love hiking, playing sports, and spending time outdoors. I’m into personal growth and want a partner who values that too.","['visited', '10', 'country', 'past', '5', 'year', 'looking', 'someone', 'make', 'laugh', 'adventure', 'friend', 'say', 'loyal', 'easygoing', 'always', 'impromptu', 'road', 'trip', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'personal', 'growth', 'want', 'partner', 'value']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1
2005-06-23,m,any,long-term but short-term OK,Science,['thoughtful'],['music'],"['creativity', 'independence', 'respect']","My cat thinks she's the queen of the house. I’m searching for a genuine connection and deep conversations. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. In my free time, you’ll probably find me reading a good book or binge-watching my favorite shows. Mutual respect and shared goals make for the best relationships.","['cat', 'think', ""she's"", 'queen', 'house', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'free', 'time', 'probably', 'find', 'reading', 'good', 'book', 'binge-watching', 'favorite', 'show', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2001-06-29,m,others,short-term but long-term OK,Architecture,"['thoughtful', 'ambitious', 'adventurous']","['sports', 'technology']","['creativity', 'independence', 'respect']","I make the best coffee in town. Don't @ me. Looking for someone who can make me laugh and is up for adventures. I’m thoughtful and love making meaningful connections with people. On weekends, I’m either trying out new recipes or exploring a new city. Honesty and trust are the cornerstones of any relationship for me.","['make', 'best', 'coffee', 'town', ""don't"", '@', 'looking', 'someone', 'make', 'laugh', 'adventure', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'honesty', 'trust', 'cornerstone', 'relationship']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
2000-12-17,m,f,new friends,Business,"['curious', 'introverted']","['music', 'sports']",['independence'],"My cat thinks she's the queen of the house. I enjoy spontaneous weekends away, and I need someone who’s up for the ride. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. I’m a tech geek who loves coding, gaming, and anything digital. I value open communication and believe it’s key to a lasting relationship.","['cat', 'think', ""she's"", 'queen', 'house', 'enjoy', 'spontaneous', 'weekend', 'away', 'need', 'someone', 'ride', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1995-07-30,f,others,new friends,Engineering,['creative'],['sports'],"['loyalty', 'responsibility', 'honesty']","I once met a celebrity on a hiking trip. I’m searching for a genuine connection and deep conversations. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. I love hiking, playing sports, and spending time outdoors. I value open communication and believe it’s key to a lasting relationship.","['met', 'celebrity', 'hiking', 'trip', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'value', 'open', 'communication', 'believe', 'it’s', 'key', 'lasting', 'relationship']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
2002-03-26,m,f,casual fun,Business,['outgoing'],"['fashion', 'hiking']","['independence', 'creativity', 'responsibility']","I can cook a mean spaghetti carbonara. I’m searching for a genuine connection and deep conversations. I'm adventurous, spontaneous, and love trying new things. On weekends, I’m either trying out new recipes or exploring a new city. I’m into personal growth and want a partner who values that too.","['cook', 'mean', 'spaghetti', 'carbonara', 'searching', 'genuine', 'connection', 'deep', 'conversation', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'personal', 'growth', 'want', 'partner', 'value']",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
2005-08-03,others,f,still figuring it out,Business,['thoughtful'],"['technology', 'cooking', 'hiking']","['empathy', 'honesty']","I’ve got a collection of 90’s comic books. Not just looking for a date, but someone to share memories with. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. If I’m not working out, I’m catching up on the latest movies and podcasts. I’m into personal growth and want a partner who values that too.","['got', 'collection', '90’s', 'comic', 'book', 'looking', 'date', 'someone', 'share', 'memory', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'working', 'catching', 'latest', 'movie', 'podcasts', 'personal', 'growth', 'want', 'partner', 'value']",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
2002-07-16,m,any,short-term but long-term OK,Engineering,"['adventurous', 'outgoing', 'thoughtful']","['reading', 'technology']",['honesty'],"I make the best coffee in town. Don't @ me. Looking for someone who can make me laugh and is up for adventures. I'm adventurous, spontaneous, and love trying new things. I’m a tech geek who loves coding, gaming, and anything digital. I’m into personal growth and want a partner who values that too.","['make', 'best', 'coffee', 'town', ""don't"", '@', 'looking', 'someone', 'make', 'laugh', 'adventure', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'personal', 'growth', 'want', 'partner', 'value']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
1994-07-10,f,others,short-term but long-term OK,Law,['shy'],"['reading', 'traveling']","['respect', 'spirituality']","I once met a celebrity on a hiking trip. Looking for someone who can make me laugh and is up for adventures. I'm adventurous, spontaneous, and love trying new things. I’m a tech geek who loves coding, gaming, and anything digital. Mutual respect and shared goals make for the best relationships.","['met', 'celebrity', 'hiking', 'trip', 'looking', 'someone', 'make', 'laugh', 'adventure', 'adventurous', 'spontaneous', 'love', 'trying', 'new', 'thing', 'tech', 'geek', 'love', 'coding', 'gaming', 'anything', 'digital', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1995-08-09,others,m,new friends,Law,['curious'],['hiking'],"['independence', 'responsibility']","I’ve visited 10 countries in the past 5 years. I'm ready for something serious, but I’m open to seeing where things go. I’m thoughtful and love making meaningful connections with people. I love hiking, playing sports, and spending time outdoors. Mutual respect and shared goals make for the best relationships.","['visited', '10', 'country', 'past', '5', 'year', 'ready', 'something', 'serious', 'open', 'seeing', 'thing', 'go', 'thoughtful', 'love', 'making', 'meaningful', 'connection', 'people', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'mutual', 'respect', 'shared', 'goal', 'make', 'best', 'relationship']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2006-04-04,m,m,long-term but short-term OK,Business,['introverted'],"['hiking', 'gaming', 'cooking']",['respect'],"I can cook a mean spaghetti carbonara. I'm ready for something serious, but I’m open to seeing where things go. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. On weekends, I’m either trying out new recipes or exploring a new city. I’m all about loyalty, and I believe in supporting each other’s growth.","['cook', 'mean', 'spaghetti', 'carbonara', 'ready', 'something', 'serious', 'open', 'seeing', 'thing', 'go', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2000-10-24,f,others,new friends,Law,['shy'],"['music', 'technology']","['responsibility', 'loyalty', 'independence']","I can speak three languages, and one of them is sarcasm. Not just looking for a date, but someone to share memories with. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. On weekends, I’m either trying out new recipes or exploring a new city. I’m all about loyalty, and I believe in supporting each other’s growth.","['speak', 'three', 'language', 'one', 'sarcasm', 'looking', 'date', 'someone', 'share', 'memory', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'loyalty', 'believe', 'supporting', 'other’s', 'growth']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2003-06-15,others,m,short-term but long-term OK,Arts,"['curious', 'funny', 'outgoing']",['photography'],"['loyalty', 'independence', 'creativity']","I can cook a mean spaghetti carbonara. I enjoy spontaneous weekends away, and I need someone who’s up for the ride. I'm a bit introverted, but once I open up, you'll find I'm a total nerd. On weekends, I’m either trying out new recipes or exploring a new city. Honesty and trust are the cornerstones of any relationship for me.","['cook', 'mean', 'spaghetti', 'carbonara', 'enjoy', 'spontaneous', 'weekend', 'away', 'need', 'someone', 'ride', 'bit', 'introverted', 'open', 'find', 'total', 'nerd', 'weekend', 'either', 'trying', 'new', 'recipe', 'exploring', 'new', 'city', 'honesty', 'trust', 'cornerstone', 'relationship']",0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0
2006-02-25,others,m,new friends,Business,"['thoughtful', 'introverted']","['hiking', 'reading', 'fashion']",['spirituality'],"I’ve visited 10 countries in the past 5 years. Casual fun, but always open to something deeper if we click. A good sense of humor is key, and I’m always up for a good laugh. I love hiking, playing sports, and spending time outdoors. Honesty and trust are the cornerstones of any relationship for me.","['visited', '10', 'country', 'past', '5', 'year', 'casual', 'fun', 'always', 'open', 'something', 'deeper', 'click', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'honesty', 'trust', 'cornerstone', 'relationship']",0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2007-01-19,m,m,short-term but long-term OK,Science,['curious'],['sports'],['independence'],"I can speak three languages, and one of them is sarcasm. I'm ready for something serious, but I’m open to seeing where things go. A good sense of humor is key, and I’m always up for a good laugh. I love hiking, playing sports, and spending time outdoors. I’m into personal growth and want a partner who values that too.","['speak', 'three', 'language', 'one', 'sarcasm', 'ready', 'something', 'serious', 'open', 'seeing', 'thing', 'go', 'good', 'sense', 'humor', 'key', 'always', 'good', 'laugh', 'love', 'hiking', 'playing', 'sport', 'spending', 'time', 'outdoors', 'personal', 'growth', 'want', 'partner', 'value']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
